"B","j","proj_lambda","proj_cv_lambda","delta_lambda","psi_proj","psi_proj_cv","psi_delta","se_proj","se_proj_cv","se_delta","lower_proj","upper_proj","lower_proj_cv","upper_proj_cv","lower_delta","upper_delta"
5,3,0.434763517055215,0.434763517055215,0.434763517055215,4.72813785529875,4.71765944590179,5.13274764808254,0.63370303302019,0.63197970356078,0.701227988871734,3.48607991057918,5.97019580001832,3.47897922692266,5.95633966488092,3.75834078989394,6.50715450627114
5,4,0.415002844217926,0.415002844217926,0.415002844217926,5.13572481087011,5.12693117351023,5.30877234920662,0.701088131381897,0.701881467504347,0.73030174514237,3.7615920733616,6.50985754837863,3.75124349720171,6.50261884981875,3.87738092872757,6.74016376968566
5,5,0.396140324458493,0.396140324458493,0.396140324458493,5.46666987978722,5.46634538376893,5.48437891255779,0.759999413371972,0.760174220142586,0.759403702382517,3.97707102957816,6.95626872999629,3.97640391228946,6.95628685524839,3.99594765588805,6.97281016922752
5,6,0.378135135333373,0.378135135333373,0.378135135333373,5.63911969310921,5.63822726558996,5.65715269448603,0.787642147592742,0.787679309655392,0.786994486411325,4.09534108382744,7.18289830239098,4.0943758186654,7.18207871251453,4.11464350111984,7.19966188785223
5,7,0.360948309842085,0.360948309842085,0.360948309842085,5.79665898430343,5.79689781014595,5.81479221256774,0.814187845307875,0.814392952693389,0.813521535602529,4.2008508075,7.39246716110686,4.20068762286691,7.39310799742499,4.22029000278679,7.4092944223487
5,8,0.344542652094459,0.344542652094459,0.344542652094459,5.95157144990745,5.95234865798363,5.96971990994682,0.839683748010596,0.839975721965295,0.839210914622212,4.30579130380668,7.59735159600822,4.30599624293165,7.59870107303561,4.32486651728729,7.61457330260636
5,9,0.328882656810941,0.328882656810941,0.328882656810941,6.12537650989817,6.12887173795446,6.14440797837726,0.868824683742003,0.869414686982024,0.869376980523587,4.42248012976385,7.8282728900325,4.42481895146969,7.83292452443922,4.44042909655103,7.84838686020349
5,10,0.313934432481728,0.313934432481728,0.313934432481728,6.27805956189535,6.28178052757116,6.29779547507386,0.897870416758852,0.898497364662327,0.900001834296114,4.518233545048,8.0378855787427,4.520725692833,8.04283536230932,4.53379187985348,8.06179907029425
6,1,0.120396259673067,0.120396259673067,0.120396259673067,3.9029873324083,3.92482423956587,3.92288672753572,0.963206418558181,0.961935071095526,0.95759553362829,2.01510275203426,5.79087191278233,2.03943150021864,5.8102169789131,2.04599948162427,5.79977397344717
6,2,0.114924063858784,0.114924063858784,0.114924063858784,3.9000341384671,3.92237043064985,3.9199475440608,0.977306805323368,0.975633338105656,0.968557710122665,1.9845128000333,5.8155554769009,2.01012908796276,5.83461177333693,2.02157443222038,5.81832065590122
6,3,0.109700587789708,0.109700587789708,0.109700587789708,3.89718676438389,3.92026811214169,3.91825128967295,0.990683658950691,0.988590481896056,0.981652227345392,1.95544679284053,5.83892673592724,1.98263076762542,5.85790545665796,1.99421292407598,5.84228965526992
6,4,0.104714526769562,0.104714526769562,0.104714526769562,3.89530702447916,3.91908780909256,3.91705525048701,1.00347112959187,1.0009491012581,0.994169556241614,1.92850361047909,5.86211043847923,1.95722757062668,5.88094804755843,1.96848292025345,5.86562758072057
6,5,0.0999550899179596,0.0999550899179596,0.0999550899179596,3.89398485431041,3.91840035720883,3.91636783418985,1.01581383728201,1.01282591914877,1.00605436299144,1.90298973323767,5.88497997538315,1.93326155567724,5.90353915874041,1.94450128272663,5.88823438565307
6,6,0.0954119768166831,0.0954119768166831,0.0954119768166831,3.89423005940498,3.91944072565726,3.91740823630756,1.02786972131276,1.02438351460827,1.01762595846652,1.87960540563198,5.90885471317799,1.91164903702505,5.92723241428947,1.92286135771319,5.91195511490194
6,7,0.0910753552174196,0.0910753552174196,0.0910753552174196,3.89482533340682,3.92100842360624,3.91899556253372,1.03970847533033,1.0356770122883,1.02937882762881,1.85699672175937,5.93265394505427,1.89108147952118,5.9509353676913,1.90141306038125,5.9365780646862
6,8,0.0869358397627162,0.0869358397627162,0.0869358397627162,3.89605641328352,3.9231104398362,3.92103646309562,1.05058405187094,1.04601607153326,1.03933176800466,1.83691167161649,5.95520115495056,1.87291893963101,5.97330194004139,1.8839461978065,5.95812672838475
6,9,0.0829844716741012,0.0829844716741012,0.0829844716741012,3.89748981107589,3.92557934170489,3.92348574729178,1.06196377147487,1.05680522016722,1.05059158548824,1.81604081898515,5.97893880316662,1.85424111017715,5.99691757323263,1.86432623973483,5.98264525484873
6,10,0.079212699363411,0.079212699363411,0.079212699363411,3.89897893030906,3.92825755772606,3.9261689394463,1.07286810849338,1.06686970264883,1.06033959706898,1.79615743766203,6.00180042295609,1.83719294053436,6.01932217491776,1.8479033291911,6.0044345497015
7,1,0.833550790581064,0.833550790581064,0.833550790581064,1.24749135860163,1.24676909220432,1.28927320357745,0.131520353889388,0.131573411364397,0.147534612244198,0.989711464978428,1.50527125222483,0.9888852059301,1.50465297847854,1.00010536357882,1.57844104357608
7,2,0.795664620698406,0.795664620698406,0.795664620698406,1.25575858886225,1.25430130546641,1.29052237549247,0.132454253330468,0.132562261335608,0.146898807756486,0.996148252334529,1.51536892538996,0.994479273248615,1.5141233376842,1.00260071228976,1.57844403869518
7,3,0.759500435708087,0.759500435708087,0.759500435708087,1.26392236895985,1.26318981206361,1.29171479844191,0.133708650886436,0.133756728502897,0.146392897938292,1.00185341322243,1.52599132469726,1.00102662419793,1.52535299992929,1.00478471848286,1.57864487840096
7,4,0.724979968739145,0.724979968739145,0.724979968739145,1.2713173855094,1.2713045641883,1.29285302614512,0.135216544687913,0.135240610239253,0.146002968167076,1.00629295792109,1.53634181309771,1.00623296811936,1.53637616025723,1.00668720853765,1.57901884375258
7,5,0.692028510270695,0.692028510270695,0.692028510270695,1.46363062076276,1.4643045375603,1.47197405671628,0.14410941635148,0.144172447258208,0.150156749839992,1.18117616471386,1.74608507681166,1.18172654093421,1.74688253418638,1.17766682702989,1.76628128640266
7,6,0.66057474644488,0.66057474644488,0.66057474644488,1.68304556196704,1.68172857976019,1.68084476426055,0.160021111773716,0.160296329643164,0.163993989899421,1.36940418289056,1.99668694104353,1.36754777365959,1.99590938586079,1.35941654405769,2.00227298446342
7,7,0.630550604728743,0.630550604728743,0.630550604728743,1.89636963668888,1.89304407456877,1.89633641066391,0.180387748363007,0.180404519080303,0.182171948877162,1.54280964989739,2.24992962348038,1.53945121717138,2.24663693196616,1.53927939086468,2.25339343046315
7,8,0.601891106591008,0.601891106591008,0.601891106591008,2.09710124050663,2.09729506090529,2.08269437020374,0.203746519490475,0.203851518389904,0.202760469693972,1.6977580623053,2.49644441870796,1.69774608486108,2.49684403694951,1.68528384960355,2.48010489080392
7,9,0.57453422687493,0.57453422687493,0.57453422687493,2.27679701264369,2.2781106678231,2.2636055735451,0.227084089289484,0.227240556873046,0.224682379274455,1.8317121976363,2.72188182765108,1.83271917635193,2.72350215929427,1.82322811016717,2.70398303692303
7,10,0.548420759562864,0.548420759562864,0.548420759562864,2.43683577808881,2.43831997959042,2.433004653669,0.249579441173688,0.249761649742855,0.246784034050853,1.94766007338838,2.92601148278924,1.94878714609442,2.92785281308641,1.94930794692933,2.91670136040867
8,1,1.07221837819358,1.07221837819358,1.07221837819358,1.18595037168849,1.18542128408836,1.29326442742711,0.179205269914481,0.179350582647366,0.163133332587972,0.834708042656103,1.53719270072087,0.833894142099522,1.5369484260772,0.973523095554682,1.61300575929953
8,2,1.02348439810914,1.02348439810914,1.02348439810914,1.19372409286778,1.19226411916013,1.29683819662638,0.177472893388441,0.177550298855098,0.162326748639362,0.845877221826437,1.54157096390913,0.844265533404136,1.54026270491612,0.978677769293231,1.61499862395953
8,3,0.976965452632541,0.976965452632541,0.976965452632541,1.20043087529622,1.19898744220507,1.30135595732461,0.176373166476382,0.176427092782261,0.161683566772052,0.854739469002508,1.54612228158993,0.853190340351837,1.5447845440583,0.984456166451384,1.61825574819783
8,4,0.932560865022322,0.932560865022322,0.932560865022322,1.2070156061834,1.20651163163878,1.30479304824832,0.17588044188749,0.17594152674976,0.16116072848437,0.862289940083922,1.55174127228288,0.861666239209255,1.55135702406831,0.988918020418957,1.62066807607769
8,5,0.890174534450283,0.890174534450283,0.890174534450283,1.21350098781016,1.21298090683206,1.30816642229741,0.175924757667,0.175955046305489,0.160757705373059,0.868688462782846,1.55831351283748,0.868109016073304,1.55785279759082,0.993081319766212,1.6232515248286
8,6,0.849714728019184,0.849714728019184,0.849714728019184,1.219908443735,1.21852323650467,1.31147897496542,0.176437438578176,0.176413739215923,0.160461193218597,0.874091064121774,1.56572582334822,0.872752307641465,1.56429416536788,0.996975036256968,1.62598291367387
8,7,0.811093882233542,0.811093882233542,0.811093882233542,1.22625792208505,1.22490395699456,1.31473347014212,0.177352388126721,0.177300595719902,0.160258979258481,0.878647241356673,1.57386860281342,0.87739478938355,1.57241312460557,1.0006258707955,1.62884106948874
8,8,0.774228413493883,0.774228413493883,0.774228413493883,1.23161316651861,1.23117256413243,1.31793254609508,0.178590681266687,0.178524670078975,0.160139895703153,0.881575431235901,1.58165090180132,0.881264210777641,1.58108091748722,1.0040583505169,1.63180674167326
8,9,0.739038537204326,0.739038537204326,0.739038537204326,1.23845316582854,1.23788603688916,1.32928598562276,0.176331928145933,0.176655981308898,0.159447331294881,0.89284258666251,1.58406374499457,0.891640313523724,1.5841317602546,1.01676921628479,1.64180275496073
8,10,0.705448095102009,0.705448095102009,0.705448095102009,1.29839098097402,1.3081457105282,1.47567285350607,0.179612346375633,0.180178110215634,0.169574870265994,0.946350782077781,1.65043117987026,0.954996614505559,1.66129480655084,1.14330610778472,1.80803959922741
9,1,0.310053686704106,0.310053686704106,0.310053686704106,2.99174066773953,2.99979042971274,2.46234583990073,0.477395047248673,0.479565193065545,0.347869257187765,2.05604637513213,3.92743496034693,2.05984265130427,3.93973820812121,1.78052209581271,3.14416958398874
9,2,0.295961268125716,0.295961268125716,0.295961268125716,2.99022406768461,2.9952467576053,2.43483387661606,0.481844116098059,0.484036741868352,0.355501810742744,2.04580960013241,3.9346385352368,2.04653474354333,3.94395877166727,1.73805032756028,3.13161742567183
9,3,0.282509371721082,0.282509371721082,0.282509371721082,2.98528164158142,2.98586468503341,2.40849065599536,0.485851871731594,0.487860656605355,0.363755549885528,2.0330119729875,3.93755131017534,2.02965779808692,3.94207157197991,1.69552977821972,3.12145153377099
9,4,0.269668884768863,0.269668884768863,0.269668884768863,2.83798657685078,2.83846084462234,2.60521897098559,0.466809583279193,0.467075594218192,0.402922893339198,1.92303979362357,3.752933360078,1.92299267995468,3.75392900928999,1.81549010004076,3.39494784193042
9,5,0.257412017765836,0.257412017765836,0.257412017765836,2.81156360874589,2.81139556600053,2.57666506630955,0.46969690400243,0.470151207594021,0.411045078145635,1.89095767690113,3.73216954059065,1.88989919911624,3.73289193288481,1.7710167131441,3.38231341947499
9,6,0.245712244284587,0.245712244284587,0.245712244284587,2.78803152685863,2.78475526139334,2.5503861746178,0.472885779116335,0.473518809290725,0.419367509350708,1.86117539979062,3.71488765392665,1.85665839518352,3.71285212760316,1.72842585629041,3.37234649294519
9,7,0.234544243564768,0.234544243564768,0.234544243564768,2.73404479328508,2.73681086969731,2.52695139530514,0.4758732631332,0.476450328424437,0.426372864060634,1.80133319754401,3.66675638902615,1.80296822598541,3.67065351340921,1.69126058174629,3.36264220886398
9,8,0.223883845713667,0.223883845713667,0.223883845713667,2.69381647248434,2.69680417144721,2.48347044476305,0.479499563854457,0.480174484340498,0.434679827521195,1.7539973273296,3.63363561763907,1.75566218213984,3.63794616075459,1.63149798282151,3.3354429067046
9,9,0.213707979397497,0.213707979397497,0.213707979397497,2.65596139545437,2.65915957490647,2.44519602963732,0.483280716149825,0.483599123156406,0.443072050292364,1.70873119180071,3.60319159910802,1.71130529351992,3.60701385629303,1.57677481106429,3.31361724821035
9,10,0.2039946219102,0.2039946219102,0.2039946219102,2.61108441110516,2.62048675951134,2.40207365556798,0.487309223137727,0.487754129767348,0.451426708710132,1.65595833375521,3.5662104884551,1.66448866516734,3.57648485385534,1.51727730649612,3.28687000463983
10,1,0.915347101726924,0.915347101726924,0.915347101726924,1.52378195724455,1.52324607584851,1.40602564331439,0.816643410525945,0.816830402744316,0.183698449485039,-0.0768391273863007,3.12440304187541,-0.0777415135303527,3.12423366522737,1.04597668232371,1.76607460430507
10,2,0.873743163263318,0.873743163263318,0.873743163263318,1.50469188221198,1.50565587495121,1.40293581298817,0.823422831432444,0.823090192922483,0.183046531008508,-0.109216867395606,3.11860063181957,-0.107600903176856,3.11891265307928,1.04416461221149,1.76170701376484
10,3,0.834030188011829,0.834030188011829,0.834030188011829,1.48725882527901,1.48737213233788,1.4010077716148,0.829887083634341,0.829845146884016,0.182495733716427,-0.139319858644295,3.11383750920232,-0.139124355554793,3.11386862023055,1.0433161335306,1.758699409699
10,4,0.796122228776071,0.796122228776071,0.796122228776071,1.47153213832863,1.47166023375572,1.39827922263271,0.835991591586497,0.835947729513184,0.182019270815826,-0.167011381180908,3.11007565783816,-0.166797316090121,3.11011778360156,1.04152145183369,1.75503699343173
10,5,0.759937244792378,0.759937244792378,0.759937244792378,1.45572194557459,1.45566497561498,1.3966960418088,0.842294879622364,0.842310756175299,0.181626019509043,-0.195176018485242,3.10661990963442,-0.195264106488608,3.10659405771856,1.04070904357107,1.75268304004652
10,6,0.725396924176411,0.725396924176411,0.725396924176411,1.43983986197997,1.43994935931275,1.39429667893196,0.848744152655404,0.84870712861721,0.181291072116554,-0.223698677224625,3.10337840118456,-0.223516612776986,3.10341533140248,1.03896617758351,1.7496271802804
10,7,0.692426514439834,0.692426514439834,0.692426514439834,1.42574153366515,1.4263845937514,1.3910738269591,0.8547168721093,0.854514160774563,0.181007668909802,-0.249503535669084,3.10098660299937,-0.248463161366739,3.10123234886955,1.03629879589588,1.74584885802231
10,8,0.660954660710277,0.660954660710277,0.660954660710277,1.41160804225966,1.41223445212178,1.38799745858235,0.860765159796232,0.86057075871475,0.180777868787158,-0.275491670940954,3.09870775546027,-0.274484234959131,3.09895313920269,1.03367283575952,1.74232208140519
10,9,0.630913251304441,0.630913251304441,0.630913251304441,1.39933348844717,1.39866180773229,1.38506091589621,0.866283413757595,0.866486655792088,0.180595760092022,-0.298582002517718,3.09724897941206,-0.299652037620205,3.09697565308478,1.03109322611585,1.73902860567657
10,10,0.602237270320154,0.602237270320154,0.602237270320154,1.3870592712378,1.3869170584113,1.38225784360723,0.871825835609269,0.871868320279005,0.180455969582868,-0.321719366556366,3.09583790903197,-0.32194484933555,3.09577896615815,1.02856414322481,1.73595154398966
11,1,0.449518056976553,0.449518056976553,0.449518056976553,2.07431358687346,2.04693202178265,2.52540846148117,0.270344887111298,0.281533005660238,0.307573034256128,1.54443760813531,2.6041895656116,1.49512733068858,2.59873671287671,1.92256531433916,3.12825160862318
11,2,0.429086767528595,0.429086767528595,0.429086767528595,2.18959017575758,2.13254340356545,2.67565324322984,0.288887210275984,0.294761710343367,0.333615412512802,1.62337124361665,2.75580910789851,1.55481045129245,2.71027635583845,2.02176703470474,3.32953945175493
11,3,0.409584111718436,0.409584111718436,0.409584111718436,2.27806218053182,2.20293623976861,2.81945764309922,0.304037467544148,0.306983850021886,0.358736144627865,1.68214874414529,2.87397561691835,1.60124789372571,2.80462458581151,2.11633479962861,3.52258048656984
11,4,0.390967881714041,0.390967881714041,0.390967881714041,2.35626243563138,2.27404160418762,2.95684310506092,0.318241539416717,0.319645332443184,0.383196028517915,1.73250901837461,2.98001585288814,1.64753675259898,2.90054645577627,2.2057788891658,3.70790732095603
11,5,0.373197788094484,0.373197788094484,0.373197788094484,2.44069023462815,2.34178376156581,3.08835739238064,0.333844053990689,0.331923630337691,0.406913024901479,1.7863558888064,3.0950245804499,1.69121344610394,2.99235407702769,2.29080786357374,3.88590692118754
11,6,0.3562353726552,0.3562353726552,0.3562353726552,2.50799973355336,2.40612792371001,3.2190791301602,0.346906401399001,0.340874151459107,0.430320959305877,1.82806318681132,3.1879362802954,1.73801458685016,3.07424126056986,2.37565004992068,4.06250821039972
11,7,0.340043925176375,0.340043925176375,0.340043925176375,2.57355228893437,2.45745441991339,3.34548975172388,0.358169794069231,0.349271408422017,0.452020406838397,1.87153949255868,3.27556508531007,1.77288245940624,3.14202638042055,2.45952975432062,4.23144974912713
11,8,0.324588403974341,0.324588403974341,0.324588403974341,2.64154959388753,2.51264891146485,3.46721026505077,0.37018916338265,0.358518506866949,0.473034927112951,1.91597883365754,3.36712035411753,1.80995263800563,3.21534518492407,2.54006180790939,4.39435872219215
11,9,0.309835360064035,0.309835360064035,0.309835360064035,2.76291332553567,2.5679827957551,3.58181651585228,0.392138644711793,0.369323240757799,0.493371184728533,1.99432158190055,3.53150506917078,1.84410924386981,3.29185634764039,2.61480899378435,4.5488240379202
11,10,0.295752864768388,0.295752864768388,0.295752864768388,2.83329692905277,2.63614507062472,3.6919080056152,0.405907150240538,0.381197666433746,0.51274424647683,2.03771891458132,3.62887494352423,1.88899764441458,3.38329249683486,2.68692928252061,4.69688672870979
